nm,T
1046,0.92677561
1045,0.92660543
1044,0.92662508
1043,0.92668449
1042,0.92664819
1041,0.92669933
1040,0.92690827
1039,0.92672251
1038,0.92705892
1037,0.92692184
1036,0.92687731
1035,0.92704568
1034,0.92681249
1033,0.92673104
1032,0.92635569
1031,0.92660692
1030,0.92661988
1029,0.92668576
1028,0.92672472
1027,0.92708254
1026,0.92653264
1025,0.92694787
1024,0.92664728
1023,0.92675986
1022,0.92662723
1021,0.92666514
1020,0.92672941
1019,0.9264894
1018,0.92650429
1017,0.92662391
1016,0.92663119
1015,0.92671423
1014,0.92691553
1013,0.92673354
1012,0.92677465
1011,0.926735
1010,0.92658744
1009,0.92644927
1008,0.92640217
1007,0.92668779
1006,0.92665739
1005,0.92663184
1004,0.92672597
1003,0.9268555
1002,0.92648457
1001,0.92651328
1000,0.92665404
999,0.92664227
998,0.92648926
997,0.92658678
996,0.92647601
995,0.92649534
994,0.92643869
993,0.92689012
992,0.92661643
991,0.92648647
990,0.92670961
989,0.9266394
988,0.92646764
987,0.92629725
986,0.92612305
985,0.92648841
984,0.92630892
983,0.9263466
982,0.92605457
981,0.92611351
980,0.92610859
979,0.92636321
978,0.92627509
977,0.92637592
976,0.92644231
975,0.92647617
974,0.92602346
973,0.92631924
972,0.92638698
971,0.9264119
970,0.92620842
969,0.92613541
968,0.9260904
967,0.92619458
966,0.9264049
965,0.92606062
964,0.92584199
963,0.92595569
962,0.92603864
961,0.92615462
960,0.92599683
959,0.92577465
958,0.92577844
957,0.92605849
956,0.9259215
955,0.92579823
954,0.92607917
953,0.92601184
952,0.92604269
951,0.92587562
950,0.92592932
949,0.92619705
948,0.92643241
947,0.92609125
946,0.92610215
945,0.92627285
944,0.92625364
943,0.92624575
942,0.92582452
941,0.92609956
940,0.9261735
939,0.92646025
938,0.92625338
937,0.92601673
936,0.92600145
935,0.92629537
934,0.92658989
933,0.92642094
932,0.92625887
931,0.92645843
930,0.92652191
929,0.92627282
928,0.92632406
927,0.92616637
926,0.92614001
925,0.92632178
924,0.9263771
923,0.9267334
922,0.92638791
921,0.92614044
920,0.92629536
919,0.92603826
918,0.92583554
917,0.92616173
916,0.92626453
915,0.92607059
914,0.92609292
913,0.92608202
912,0.9258539
911,0.92584712
910,0.92602534
909,0.92586308
908,0.92607258
907,0.92607719
906,0.92610318
905,0.9263815
904,0.92627878
903,0.92595292
902,0.92582152
901,0.92582949
900,0.92586104
899,0.92590628
898,0.92591861
897,0.92576815
896,0.92588841
895,0.92605215
894,0.92608188
893,0.92605373
892,0.92601858
891,0.92620597
890,0.92620332
889,0.92602546
888,0.92592978
887,0.92590008
886,0.92597804
885,0.9259599
884,0.92585806
883,0.92579373
882,0.92582026
881,0.92578762
880,0.92563975
879,0.9256873
878,0.92580243
877,0.92586929
876,0.92594041
875,0.92606597
874,0.9260845
873,0.92598616
872,0.92588481
871,0.92578037
870,0.92574983
869,0.92576392
868,0.92583531
867,0.92588094
866,0.9259292
865,0.92572064
864,0.92570013
863,0.92593692
862,0.92585787
861,0.92565561
860,0.92314373
859,0.92157993
858,0.92146546
857,0.92151461
856,0.92133314
855,0.92154231
854,0.92187481
853,0.92166868
852,0.92142147
851,0.9214471
850,0.92164424
849,0.92194319
848,0.92205812
847,0.92137927
846,0.92123389
845,0.92196193
844,0.92216366
843,0.92198393
842,0.92186971
841,0.92144356
840,0.92133556
839,0.92189151
838,0.92200332
837,0.92165546
836,0.92165676
835,0.92158233
834,0.92147447
833,0.92158822
832,0.92157252
831,0.9217867
830,0.92172338
829,0.92153553
828,0.9215542
827,0.92167876
826,0.92156164
825,0.92170607
824,0.92175622
823,0.92163525
822,0.92167908
821,0.92172152
820,0.92148552
819,0.92170599
818,0.92191377
817,0.92143168
816,0.92171404
815,0.92202368
814,0.92148503
813,0.92179778
812,0.92191414
811,0.92164134
810,0.92171339
809,0.92179973
808,0.92142898
807,0.92158342
806,0.92171134
805,0.92144866
804,0.92168775
803,0.92164318
802,0.9216109
801,0.9217328
800,0.92176994
799,0.92158033
798,0.92185553
797,0.9219106
796,0.92172828
795,0.9218186
794,0.92183422
793,0.92140539
792,0.92156919
791,0.92187962
790,0.92177191
789,0.9218266
788,0.92184742
787,0.92162867
786,0.92157679
785,0.92171697
784,0.92169003
783,0.92175184
782,0.92197385
781,0.92164601
780,0.92169142
779,0.92181318
778,0.92166081
777,0.92182115
776,0.921903
775,0.9216679
774,0.9219176
773,0.92186171
772,0.92153522
771,0.92181881
770,0.92196733
769,0.92158467
768,0.92182855
767,0.92179649
766,0.92127941
765,0.92164638
764,0.9218857
763,0.92133395
762,0.92173582
761,0.92164629
760,0.92155822
759,0.9221698
758,0.92194706
757,0.9215354
756,0.92177117
755,0.92180712
754,0.9214292
753,0.92194195
752,0.92214246
751,0.92170043
750,0.92181523
749,0.92185591
748,0.92154001
747,0.92208947
746,0.92213156
745,0.92152861
744,0.92163572
743,0.92189587
742,0.92148088
741,0.92185643
740,0.92174
739,0.92135446
738,0.92167787
737,0.92168012
736,0.92130697
735,0.92183037
734,0.92176318
733,0.92148624
732,0.9215596
731,0.92158107
730,0.92136672
729,0.92168601
728,0.92162617
727,0.92136855
726,0.92170144
725,0.92180821
724,0.92138196
723,0.92191277
722,0.92192591
721,0.92122786
720,0.9214172
719,0.92177328
718,0.92100131
717,0.92179613
716,0.92175842
715,0.92128926
714,0.92125925
713,0.92156106
712,0.92112471
711,0.92165878
710,0.92173781
709,0.92112207
708,0.92151434
707,0.92148634
706,0.92099227
705,0.92161726
704,0.92150988
703,0.92080668
702,0.92138598
701,0.92150753
700,0.9210845
699,0.92161834
698,0.9215535
697,0.92094168
696,0.92135827
695,0.92134933
694,0.92132154
693,0.92150602
692,0.92103169
691,0.92111026
690,0.92130711
689,0.92121673
688,0.92057488
687,0.92103885
686,0.92133779
685,0.9207459
684,0.92119278
683,0.92120534
682,0.92057134
681,0.9208692
680,0.92102512
679,0.9208466
678,0.92135067
677,0.92115922
676,0.92036975
675,0.92099641
674,0.92107459
673,0.92043586
672,0.92093808
671,0.92089257
670,0.92023042
669,0.92088013
668,0.92085712
667,0.92049491
666,0.92076378
665,0.92065477
664,0.91991707
663,0.92043336
662,0.92065338
661,0.92005359
660,0.92055548
659,0.92025704
658,0.91998253
657,0.92027612
656,0.92041693
655,0.91968561
654,0.9204409
653,0.9202344
652,0.91979102
651,0.92008296
650,0.9201497
649,0.91976409
648,0.92037714
647,0.92027948
646,0.91977041
645,0.92011911
644,0.92029186
643,0.92008118
642,0.92032151
641,0.92004354
640,0.91968698
639,0.92018367
638,0.92029753
637,0.91980403
636,0.92035429
635,0.92035264
634,0.91964348
633,0.92024203
632,0.9203647
631,0.91992271
630,0.92041963
629,0.9202397
628,0.91961536
627,0.92003739
626,0.92047519
625,0.92018875
624,0.92023692
623,0.92006101
622,0.9197864
621,0.9204272
620,0.92051562
619,0.91989522
618,0.92027662
617,0.92019532
616,0.91976722
615,0.92042996
614,0.92044307
613,0.91996655
612,0.92029855
611,0.92020608
610,0.91976282
609,0.92039564
608,0.92042243
607,0.91992539
606,0.92042715
605,0.9202442
604,0.9201741
603,0.9204532
602,0.92019767
601,0.92021393
600,0.9204348
599,0.92010421
598,0.91974634
597,0.92010346
596,0.92026182
595,0.92005986
594,0.92038405
593,0.92016434
592,0.91992325
591,0.92059568
590,0.92036635
589,0.92003695
588,0.92031834
587,0.92020304
586,0.91977981
585,0.92013412
584,0.92047932
583,0.92026656
582,0.92027608
581,0.9199404
580,0.91986455
579,0.9203797
578,0.92025409
577,0.92000725
576,0.92038743
575,0.92016832
574,0.91987241
573,0.92030214
572,0.92022979
571,0.9200191
570,0.92036216
569,0.92011753
568,0.91975107
567,0.92013906
566,0.9202047
565,0.9199465
564,0.92017139
563,0.92007566
562,0.91999086
561,0.91998879
560,0.91979789
559,0.92005068
558,0.92008198
557,0.91977687
556,0.91998587
555,0.91979322
554,0.91966728
553,0.92013395
552,0.91997285
551,0.91967597
550,0.91985423
549,0.91969782
548,0.91960485
547,0.92007993
546,0.91990976
545,0.91954204
544,0.9197368
543,0.91962277
542,0.91967861
541,0.92028041
540,0.91998998
539,0.91958521
538,0.91982621
537,0.91963121
536,0.91962887
535,0.92006436
534,0.91975005
533,0.91935773
532,0.91956623
531,0.91942844
530,0.91948302
529,0.9198378
528,0.91955408
527,0.91930628
526,0.9195232
525,0.91927724
524,0.91930027
523,0.91963178
522,0.91932382
521,0.91909262
520,0.91931817
519,0.91930926
518,0.91930302
517,0.91938669
516,0.91903017
515,0.91887508
514,0.91914823
513,0.9190627
512,0.91897825
511,0.91933527
510,0.91910233
509,0.91877845
508,0.9189284
507,0.91880823
506,0.91872332
505,0.91903021
504,0.91879845
503,0.91847425
502,0.91865543
501,0.9184022
500,0.91842885
499,0.91885396
498,0.91846059
497,0.91812159
496,0.91826673
495,0.9181445
494,0.91819658
493,0.91825654
492,0.91778327
491,0.91769177
490,0.91784152
489,0.91761685
488,0.91776497
487,0.91808963
486,0.91767213
485,0.91741204
484,0.91759577
483,0.91733909
482,0.91753313
481,0.91779033
480,0.91729887
479,0.91712351
478,0.91730174
477,0.91711475
476,0.91729175
475,0.91754229
474,0.91715075
473,0.91693879
472,0.91711215
471,0.91694617
470,0.91711697
469,0.91745549
468,0.9170526
467,0.9168873
466,0.91701142
465,0.91673987
464,0.91682045
463,0.91720286
462,0.91687544
461,0.91667837
460,0.91675184
459,0.91656464
458,0.91676611
457,0.9170425
456,0.91660648
455,0.9164545
454,0.91655465
453,0.91629444
452,0.91658154
451,0.91677743
450,0.9162105
449,0.91611137
448,0.91621268
447,0.91596277
446,0.91638185
445,0.91668568
444,0.91608966
443,0.91603108
442,0.91619515
441,0.9159006
440,0.91629567
439,0.91660342
438,0.91613312
437,0.91606085
436,0.91623014
435,0.9159108
434,0.91626432
433,0.91637342
432,0.9158751
431,0.91590781
430,0.91620469
429,0.91599338
428,0.91638481
427,0.91682903
426,0.91611838
425,0.91591221
424,0.91617381
423,0.91592208
422,0.91611775
421,0.91653458
420,0.91640775
419,0.91615559
418,0.91622083
417,0.9159045
416,0.91618221
415,0.91645121
414,0.91612657
413,0.9161981
412,0.91624731
411,0.91587304
410,0.91625508
409,0.91637471
408,0.91589787
407,0.9160025
406,0.9161302
405,0.91575727
404,0.91610896
403,0.91649708
402,0.91600969
401,0.91594484
400,0.91605566
399,0.91559429
398,0.9157186
397,0.91591107
396,0.91540793
395,0.91528435
394,0.91510286
393,0.91471224
392,0.91488675
391,0.91484333
390,0.91426099
389,0.91405911
388,0.91385359
387,0.91297856
386,0.91329244
385,0.91308905
384,0.91202195
383,0.91174302
382,0.91153919
381,0.91058659
380,0.9105578
379,0.91052202
378,0.90985399
377,0.90966026
376,0.90980714
375,0.9099931
374,0.90958755
373,0.90972393
372,0.90959009
371,0.90913229
370,0.90925317
369,0.90927974
368,0.90859369
367,0.90835103
366,0.9078351
365,0.90683866
364,0.90677042
363,0.90636605
362,0.90562238
361,0.90508712
360,0.90420784
359,0.90310331
358,0.90280715
357,0.90206624
356,0.90039526
355,0.8996269
354,0.89871908
353,0.89726966
352,0.89639228
351,0.89532502
350,0.8933553
349,0.89200865
348,0.89054133
347,0.88834403
346,0.88699153
345,0.8852101
344,0.88243148
343,0.88035859
342,0.87797451
341,0.87518607
340,0.87234047
339,0.87001786
338,0.86598901
337,0.86280564
336,0.85908026
335,0.85459334
334,0.85096166
333,0.84677703
332,0.84133259
331,0.83653432
330,0.83065594
329,0.82407976
328,0.81808515
327,0.810895
326,0.80282448
325,0.79524629
324,0.78669493
323,0.77726813
322,0.76814682
321,0.75781652
320,0.74602948
319,0.73411527
318,0.72181995
317,0.70775438
316,0.69347978
315,0.67872383
314,0.66252494
313,0.64631652
312,0.62851534
311,0.60966142
310,0.59031269
309,0.56980186
308,0.54801924
307,0.52591691
306,0.50301979
305,0.47965154
304,0.45569405
303,0.43178109
302,0.40727577
301,0.38204411
300,0.35645777
299,0.33033337
298,0.3047422
297,0.27922654
296,0.25452654
295,0.23052068
294,0.20756184
293,0.18564953
292,0.16457207
291,0.14459912
290,0.12559034
289,0.10776035
288,0.09162347
287,0.0768947
286,0.06385322
285,0.05255208
284,0.04261235
283,0.03428599
282,0.02705212
281,0.0210222
280,0.01601412
279,0.01192387
278,0.00867474
277,0.00626299
276,0.00437431
275,0.00300174
274,0.002042
273,0.00139026
272,0.00084652
271,0.00058461
270,0.00032134
269,0.00020441
268,0.00011474
267,0.0000852
266,0.00000227
265,0.00004771
264,0.00001023
263,0.00001137
262,0.00000341
261,0.00000114
260,0.00002161
259,0.00003299
258,0.00002049
257,0.00001367
256,0.00000228
255,0.00002167
254,0.00001597
253,0.00002283
252,0.00002056
251,0.00000114
250,0.00001029
249,0.00001831
248,0.00001144
247,0.00003892
246,0.00002289
245,0.00001374
244,0.0000206
243,0.0000309
242,0.00000801
241,0.00004343
240,0.00003883
239,0.00003424
238,0.00005132
237,0.00006836
236,0.00003301
235,0.00007961
234,0.00007504
233,0.00005569
232,0.00007274
231,0.00009211
230,0.00005685
229,0.00009559
228,0.00008885
227,0.00007071
226,0.00007995
225,0.00008348
224,0.00005611
223,0.00010093
222,0.00007812
221,0.00005752
220,0.00006802
219,0.00007505
218,0.00004162
217,0.0000799
216,0.00006378
215,0.00004297
214,0.00003953
213,0.00005936
212,0.0000268
211,0.00005714
210,0.00003618
209,0.0000222
208,0.00003625
207,0.00003159
206,0.00000585
205,0.00004215
204,0.0000328
203,0.00001055
202,0.00003169
201,0.00002937
200,0
