nm,T
1081,0.939506421
1082,0.939515823
1083,0.93952519
1084,0.939534521
1085,0.939543818
1086,0.93955308
1087,0.939562308
1088,0.939571501
1089,0.939580659
1090,0.939589783
1091,0.939598873
1092,0.939607928
1093,0.939616949
1094,0.939625936
1095,0.939634889
1096,0.939643808
1097,0.939652693
1098,0.939661544
1099,0.939670362
1100,0.939679146
1101,0.939687896
1102,0.939696613
1103,0.939705296
1104,0.939713946
1105,0.939722563
1106,0.939731146
1107,0.939739696
1108,0.939748214
1109,0.939756698
1110,0.939765149
1111,0.939773568
1112,0.939781953
1113,0.939790307
1114,0.939798627
1115,0.939806915
1116,0.93981517
1117,0.939823393
1118,0.939831584
1119,0.939839743
1120,0.939847869
1121,0.939855963
1122,0.939864026
1123,0.939872056
1124,0.939880054
1125,0.939888021
1126,0.939895956
1127,0.939903859
1128,0.939911731
1129,0.939919571
1130,0.93992738
1131,0.939935157
1132,0.939942903
1133,0.939950618
1134,0.939958302
1135,0.939965955
1136,0.939973576
1137,0.939981167
1138,0.939988727
1139,0.939996256
1140,0.940003755
1141,0.940011223
1142,0.94001866
1143,0.940026067
1144,0.940033443
1145,0.940040789
1146,0.940048105
1147,0.94005539
1148,0.940062646
1149,0.940069871
1150,0.940077067
1151,0.940084232
1152,0.940091368
1153,0.940098474
1154,0.94010555
1155,0.940112597
1156,0.940119614
1157,0.940126601
1158,0.940133559
1159,0.940140488
1160,0.940147388
1161,0.940154258
1162,0.940161099
1163,0.940167911
1164,0.940174694
1165,0.940181448
1166,0.940188174
1167,0.94019487
1168,0.940201538
1169,0.940208177
1170,0.940214788
1171,0.94022137
1172,0.940227924
1173,0.940234449
1174,0.940240946
1175,0.940247415
1176,0.940253856
1177,0.940260268
1178,0.940266653
1179,0.94027301
1180,0.940279338
1181,0.940285639
1182,0.940291913
1183,0.940298158
1184,0.940304376
1185,0.940310566
1186,0.940316729
1187,0.940322865
1188,0.940328973
1189,0.940335054
1190,0.940341108
1191,0.940347134
1192,0.940353134
1193,0.940359106
1194,0.940365052
1195,0.940370971
1196,0.940376863
1197,0.940382728
1198,0.940388566
1199,0.940394378
1200,0.940400164
1201,0.940405923
1202,0.940411656
1203,0.940417362
1204,0.940423042
1205,0.940428696
1206,0.940434324
1207,0.940439925
1208,0.940445501
1209,0.940451051
1210,0.940456575
1211,0.940462073
1212,0.940467546
1213,0.940472992
1214,0.940478414
1215,0.940483809
1216,0.940489179
1217,0.940494524
1218,0.940499844
1219,0.940505138
1220,0.940510407
1221,0.940515651
1222,0.94052087
1223,0.940526064
1224,0.940531233
1225,0.940536377
1226,0.940541496
1227,0.94054659
1228,0.94055166
1229,0.940556705
1230,0.940561726
1231,0.940566722
1232,0.940571694
1233,0.940576641
1234,0.940581565
1235,0.940586463
1236,0.940591338
1237,0.940596189
1238,0.940601015
1239,0.940605818
1240,0.940610597
1241,0.940615352
1242,0.940620083
1243,0.94062479
1244,0.940629474
1245,0.940634134
1246,0.940638771
1247,0.940643384
1248,0.940647974
1249,0.94065254
1250,0.940657083
1251,0.940661603
1252,0.9406661
1253,0.940670574
1254,0.940675025
1255,0.940679452
1256,0.940683857
1257,0.940688239
1258,0.940692599
1259,0.940696935
1260,0.940701249
1261,0.94070554
1262,0.940709809
1263,0.940714056
1264,0.940718279
1265,0.940722481
1266,0.94072666
1267,0.940730817
1268,0.940734952
1269,0.940739065
1270,0.940743156
1271,0.940747225
1272,0.940751272
1273,0.940755297
1274,0.9407593
1275,0.940763282
1276,0.940767242
1277,0.94077118
1278,0.940775097
1279,0.940778992
1280,0.940782866
1281,0.940786719
1282,0.94079055
1283,0.94079436
1284,0.940798149
1285,0.940801916
1286,0.940805663
1287,0.940809388
1288,0.940813093
1289,0.940816777
1290,0.94082044
1291,0.940824082
1292,0.940827703
1293,0.940831304
1294,0.940834885
1295,0.940838444
1296,0.940841984
1297,0.940845502
1298,0.940849001
1299,0.940852479
1300,0.940855937
1301,0.940859375
1302,0.940862793
1303,0.94086619
1304,0.940869568
1305,0.940872926
1306,0.940876264
1307,0.940879582
1308,0.94088288
1309,0.940886158
1310,0.940889417
1311,0.940892657
1312,0.940895876
1313,0.940899077
1314,0.940902258
1315,0.940905419
1316,0.940908561
1317,0.940911684
1318,0.940914788
1319,0.940917873
1320,0.940920939
1321,0.940923985
1322,0.940927013
1323,0.940930022
1324,0.940933012
1325,0.940935983
1326,0.940938935
1327,0.940941869
1328,0.940944784
1329,0.940947681
1330,0.940950559
1331,0.940953418
1332,0.940956259
1333,0.940959082
1334,0.940961887
1335,0.940964673
1336,0.940967442
1337,0.940970192
1338,0.940972924
1339,0.940975638
1340,0.940978334
1341,0.940981012
1342,0.940983673
1343,0.940986315
1344,0.94098894
1345,0.940991548
1346,0.940994137
1347,0.94099671
1348,0.940999264
1349,0.941001801
1350,0.941004321
1351,0.941006824
1352,0.941009309
1353,0.941011777
1354,0.941014228
1355,0.941016661
1356,0.941019078
1357,0.941021477
1358,0.94102386
1359,0.941026226
1360,0.941028575
1361,0.941030907
1362,0.941033222
1363,0.941035521
1364,0.941037803
1365,0.941040069
1366,0.941042318
1367,0.94104455
1368,0.941046766
1369,0.941048966
1370,0.94105115
1371,0.941053317
1372,0.941055468
1373,0.941057603
1374,0.941059722
1375,0.941061824
1376,0.941063911
1377,0.941065982
1378,0.941068037
1379,0.941070076
1380,0.941072099
1381,0.941074107
1382,0.941076099
1383,0.941078075
1384,0.941080036
1385,0.941081982
1386,0.941083911
1387,0.941085826
1388,0.941087725
1389,0.941089609
1390,0.941091477
1391,0.94109333
1392,0.941095169
1393,0.941096992
1394,0.9410988
1395,0.941100593
1396,0.941102371
1397,0.941104134
1398,0.941105882
1399,0.941107616
1400,0.941109335
1401,0.941111039
1402,0.941112728
1403,0.941114403
1404,0.941116064
1405,0.94111771
1406,0.941119341
1407,0.941120958
1408,0.941122561
1409,0.941124149
1410,0.941125724
1411,0.941127284
1412,0.94112883
1413,0.941130362
1414,0.94113188
1415,0.941133383
1416,0.941134873
1417,0.941136349
1418,0.941137812
1419,0.94113926
1420,0.941140695
1421,0.941142116
1422,0.941143523
1423,0.941144917
1424,0.941146298
1425,0.941147665
1426,0.941149018
1427,0.941150358
